,Tweet_ID,Tweet_Text,Class,
,1٫462أس+18,بسم الله .. أول زيارة #اكسبو_دبي_٢٠٢٠ https://t.co/j5W9hB4N6i,neutral,
,1٫4686أس+18,"لقطات من زيارة ولي العهد الأمير محمد بن سلمان إكسبو 2020 دبي.

- https://t.co/jbL8UvFlwX",neutral,
,1٫47087أس+18,الاسطورة IG: كان من الرائع زيارة اكسبو دبي، شكرا على الترحيب الحار https://t.co/NB0j5986wP,positive,
,1٫44541أس+18,"مصادر للسعودية بوست: 

ولي العهد السعودي الأمير #محمد_بن_سلمان سيزور الجناح السعودي في معرض #اكسبو_2020 دبي قريبا، ضمن زيارة رسمية لدولة الإمارات العربية 🇦🇪 🇸🇦 https://t.co/LIh3a8NasU",neutral,
,1٫50528أس+18,"زيارة عبدالله بن زايد
لجناح اسرائيل ف اكسبو دبي اليوم
زيارة حمد المزروعي لاسرائيل اليوم
ليست صدفه نهائيا"" ..
تعليمات صادره من جهاز امن ابوظبي ..",non-relevant,
,1٫48886أس+18,"حرصاً على سلامة المدنيين 
الرجاء من الجميع عدم زيارة  «إكسبو دبي» .. 
رجاء ابقوا على مسافة كافية وبعيدة عن الموقع المذكور ، والسلامه تصحبكم ! 
وادعوا لاهلكم المظلومين في اليمن https://t.co/Si7Yhbf3EO",negative,
,1٫47297أس+18,"أكثر من 7 ملايين زيارة لـ""#إكسبو_2020_دبي "" حتى تاريخ 20 ديسمبر الجاري
#إكسبو2020  #Expo2020  #Expo2020Dubai https://t.co/A9u1rsxbac",positive,
,1٫55961أس+18,"حقائق معرض اكسبو دبي بالارقام 
-30.3% نسبة زوار اكسبو دبي من خارج الدولة 
-زيارة اكثر من مليون طالب و طالبة 
-زيارة 107,000 شخص من اصحاب الهمم 
*24.1 مليون زائر خلال 6 اشهر من 178 دولة https://t.co/tFMLOCG9gr",neutral,
,1٫4686أس+18,"جانب من زيارة ولي العهد الأمير محمد بن سلمان إكسبو 2020 دبي.

 #ولي_العهد_في_الإمارات

- https://t.co/fQhlQxh2VG",neutral,
,1٫4686أس+18,"📸| جانب من زيارة سمو #ولي_العهد لـ #الجناح_السعودي في معرض #إكسبو_2020_دبي 

#ولي_العهد_في_الإمارات 🇦🇪🇸🇦 https://t.co/JuzLcyLHNP",neutral,
,1٫50401أس+18,"أكثر من 19 مليون زيارة لـ #إكسبو_2020_دبي  منذ افتتاحه في الأول من أكتوبر الماضي وحتى 14 مارس الجاري 

#إكسبو2020   #Expo2020    #Expo2020Dubai https://t.co/nPez6zUp0t",neutral,
,1٫46886أس+18,"الكلمة التي دونها الأمير محمد بن سلمان بعد زيارة #اكسبو_دبي_2020 
يازين الخط الله يحفظه🤍 https://t.co/hSjnuYCzoo",positive,
,1٫45696أس+18,خلال لقائي صاحب السمو الملكي الأمير غيوم ولي عهد لوكسمبورغ أثناء زيارة لجناح بلاده في إكسبو 2020 دبي.. بحثنا تنمية علاقاتنا وتطويرها وتعزيز شراكتنا في مختلف المجالات.. إكسبو فرصة لتقارب الشعوب ولاكتشاف توافق الرؤى والأهداف والعمل المشترك لبناء مستقبل أفضل للأجيال المقبلة. https://t.co/Nsz2hxSG1Z,positive,
,1٫50001أس+18,"يروي لي صديق اصطحب ابنه الى معرض اكسبو دبي خلال الاجازة وعند الانتهاء من زيارة جناح الكويت سأله ابنه ""بابا وين المستقبل؟ كل الدول حاطة المستقبل الا الكويت بس حاطة الماضي؟!"" 😏

اللي يحب يشارك بملاحظاته عن جناح الكويت يتفضل بالمنشن",negative,
,1٫48781أس+18,"🚩 عاجل 
انفجارات في اكسبو دبي ما استدعى الغاء زيارة  رئيس الوزراء الصهيونى الى المعرض https://t.co/Yvk1JAmExt",negative,
,1٫47948أس+18,"صوت الوطن 
الأسطورة فنان العرب #محمد_عبده في زيارة للجناح السعودي في معرض إكسبو دبي @Mohammed_Abdu 
🎻💚💚💚 https://t.co/E3NoJwbql2",neutral,
,1٫49574أس+18,صاحب السمو الشيخ محمد بن راشد يلتقي رئيس الأوروغواي خلال زيارة لجناح بلاده في إكسبو 2020 دبي. https://t.co/muGSh7Lh17,neutral,
,1٫50545أس+18,20 مليون زيارة .. إكسبو دبي يحطم الأرقام https://t.co/IBN9ktYZA1,positive,
,1٫50119أس+18,"إكسبو 2020 #دبي يسجل 17.4 مليون زيارة منذ افتتاح الحدث في الأول من أكتوبر الماضي وحتى 7 مارس 2022.

2.6 مليون ونوصل 20 مليون زائر 

⭐💫 https://t.co/s2xLskJYVH",neutral,
,1٫50582أس+18,إكسبو 2020 دبي يحقق إنجازاً مميزاً في تاريخ معارض إكسبو الدولية حيث وصل عدد زيارات إكسبو 2020 في دبي إلى 20 مليون زيارة وجمع هذا الحدث الدولي في فعالياته 192 دولة على أرض الإمارات على الرغم من تنظيمه الذي جاء وسط انتشار جائحة كورونا 🇦🇪🥰 https://t.co/qS7Yp9jNAm,positive,
,1٫46861أس+18,"🎥#فيديو | ترحيب كبير بمناسبة زيارة #ولي_العهد الأمير #محمد_بن_سلمان للجناح السعودي في #إكسبو_دبي_2020
#عكاظ #ولي_العهد_في_الإمارات
https://t.co/JTehHJ9oQq https://t.co/QNqBiLJk8b",positive,
,1٫48279أس+18,يممممه رئيس كوريا بعد معرض اكسبو دبي سوا زيارة مفاجئة في غرف انتظار الفنانين وشجعهم لأنهم يعملون بجد عشان يروجون لكوريا بموة هو قابل سكييزز 😭😭😭😭😭😭😭😭,non-relevant,
,1٫50519أس+18,عدد زيارات إكسبو 2020 #دبي يصل إلى 20 مليون زيارة حتى 19 مارس الجاري. https://t.co/YeynCvSy2L,neutral,
,1٫46857أس+18,"فيديو | الجناح السعودي في #إكسبو_دبي_2020 في أبهى حلة قبل زيارة #ولي_العهد الأمير #محمد_بن_سلمان له بعد قليل

#الإخبارية
#ولي_العهد_في_الإمارات https://t.co/hh4bQEx2L3",neutral,
,1٫45693أس+18,زيارة الوفد العماني للجناح الموريتاني بمعرض أكسبو دبي يعطي نجاح كبير للمعرض و من هنا نثمن العمل الكبير الذي قامت به حكومتنا الموقرة من أجل إعطاء صورة مفصلة عن تراثنا التليد https://t.co/HgwK27fzVV,positive,
,1٫50517أس+18,"لم يكن أكثر المتفائلين يحلم بالرقم 20 مليون زيارة في #اكسبو_دبي في هذه الظروف. هو من حلم وراهن وخطط ونفذ وتابع بشكل يومي. هو من يستحق الشكر والتقدير لتكفله ببث الأمل في كل مكان في العالم ""وإعادة تفعيله"" لعودة الحياة لطبيعتها خلال أزمة كورونا. هو الشيخ محمد بن راشد وهي الفاتنة دبي https://t.co/bKBBgHVVPI",positive,
,1٫50913أس+18,المحطة الأخيرة في برنامج زيارة اكسبو دبي ٢٠٢٠ كانت جناح نيوزيلندا والذى يعكس طبيعه وجغرافية وثقافة المجتمع النيوزلندي ..وأختتمنا الزياره بتناول طعام الغداء هناك والتي كانت وجبة دسمة شهية… https://t.co/eHjA54yXyU,positive,
,1٫47918أس+18,"برفقة #فنان_العرب الاستاذ محمد عبده  في زيارة #الجناح_السعودي  #معرض_اكسبو 2020 #دبي  
#السعودية_العظمى https://t.co/q9uSVkynPw",neutral,
,1٫51031أس+18,"أكثر من 24 مليون زيارة إلى إكسبو 2020 #دبي تحقق ""تواصل العقول وصنع المستقبل""
 
https://t.co/f8CCKTZTHm https://t.co/hRACA6CQCw",positive,
,1٫49948أس+18,محمد بن راشد يلتقي رئيس الباراغواي خلال زيارة سموه لجناح بلاده المشارك في إكسبو 2020 دبي. https://t.co/6zX16pXuc7,neutral,
,1٫45997أس+18,#دبي | صاحب السمو الأمير #فيصل_بن_فرحان وزير الخارجية @FaisalbinFarhan يزور جناحي المملكة العربية السعودية ودولة الإمارات العربية المتحدة في معرض #إكسبو 2020 وذلك على هامش زيارة سموه إلى الإمارات https://t.co/uXRNKxMapI,neutral,
,1٫48307أس+18,"دبي تبهر العالم ..
اكسبو يواصل النجاح المذهل ..
عدد زوار إكسبو دبي سيتجاوز عدد سكان الدولة ..""أرقام يعلنها المكتب الدولي لمعارض إكسبو""
والحكاية مستمرة
أنا أزور إكسبو على الدوام وفي كل زيارة شيء جديد .. إبهار مستمر ومعرفة و تواصل لا ينتهي .. وصعوبة التوقيت أثبت جدارة الامارات 🇦🇪 https://t.co/Bg8Fur1O7z",positive,
,1٫45665أس+18,"كنت ان والعائله الكريمه في زيارة إكسبو دبي
ثاني زياره صراحه المكان طيب وممتع ليمازار
يزور https://t.co/KKPMRJgeYY",positive,
,1٫47626أس+18,"زرت اليوم معرض ( اكسبو ) دبي  شعرت بالفخر عند زيارة جناح وطني "" جناح متميز طوابير الزوار مكتظه "" وحينما دخلت شعرت بالفخر "" وطن العز "" انبهار من الزوار "" شكرا من الاعماق لكل من ساهم في هذا الابداع """,positive,
,1٫52221أس+18,عقب زيارة معرض اكسبو في آخر رحلة لي قبل رمضان لم اهنئ دبي نيلها شرف استضافة المعرض الدولي بل هنئت المعرض الدولي نيله شرف تستضيفه دبي، وعقب زيارة متحف المستقبل في أول رحلة لي بعد رمضان لا أتمنى لدبي أن تستمر بمواكبة المستقبل بل بت أتمنى للمستقبل أن يواكب دبي، صدق من سماها دار الحي,positive,
,1٫48258أس+18,"جمعية المحامين توقع مذكرة تفاهم مع شركة جاهزين للتسهيل على المحامين الراغبين في زيارة معرض أكسبو 2020 دبي. 
علماً بأن الجمعية سوف تنظم رحلة جماعية للمحامين إلى دبي للغرض ذاته،وباسعار رمزية، خلال الفترة من 3 - 6 فبراير القادم https://t.co/VVpNFDRI9D",neutral,
,1٫46265أس+18,"#العيد_الوطني_51_المجيد
#اكسبو_دبي_٢٠٢٠
بحمد الله وتوفيقه نعود إلى أرض الوطن العزيز،بعدما أنهينا زيارة معرض اكسبو دبي 2020،  وحضور حفل العيد الوطني ال51 المجيد الذي رعاه صاحب السمو السيد أسعد بن طارق آل سعيد الموقر، شكرا لجمعية الصحفيين العمانية جهودها لتنظيم هذه الزيارة https://t.co/3xTyv7iya6",neutral,
,1٫53101أس+18,"تمكن إكسبو 2020 دبي من إستقبال 20 مليون زيارة.

هنا تكمن أهمية معرض إكسبو الدولي، لأنه فعالية شاملة، اقتصادية و ترفيهية وسياحية وثقافية.

لعل عدد الزيارات التي تحققها الدول من خلال هذا المعرض تفوق زيارات المسابقات الرياضية گ كأس العالم على سبيل المثال.

وصلت السعودية إلى ٦٠ داعم.",positive,
